continent,country,website,crawl_id,found,num_requests,html,css,javascript,images,fonts,transferred_bytes
Europe,United Kingdom,https://www.rightmove.co.uk,6a5bb4534ec624deaa3b6aa4,True,62.0,6.0,3.0,25.0,10.0,2.0,10307784.0
Europe,United Kingdom,https://www.ebay.co.uk,6a5bb4579a849ce39dd5b2ef,True,451.0,2.0,2.0,31.0,79.0,2.0,16737245.0
Europe,United Kingdom,https://www.gov.uk,6a5bb45c9ecc9eedfbc3c645,True,17.0,1.0,2.0,5.0,7.0,0.0,809242.0
Europe,United Kingdom,https://www.argos.co.uk,6a5bb45cdcca2f7de5b52ca3,True,2.0,2.0,0.0,0.0,0.0,0.0,761.0
Europe,United Kingdom,https://www.bbc.co.uk,6a5bb45c05a0e5ffc2d7a9f1,True,245.0,4.0,1.0,114.0,102.0,8.0,15308551.0
Europe,United Kingdom,https://www.universal-credit.service.gov.uk,6a5bb45c80e17abc02a2b939,True,12.0,1.0,3.0,3.0,2.0,2.0,911473.0
Europe,United Kingdom,https://www.autotrader.co.uk,6a5bb45d385ae4722b671090,True,5.0,2.0,1.0,0.0,2.0,0.0,37097.0
Europe,United Kingdom,https://www.telegraph.co.uk,6a5bb45da2a360a864d89795,True,2.0,2.0,0.0,0.0,0.0,0.0,765.0
Europe,United Kingdom,https://www.independent.co.uk,6a5bb45d846d3fb8509092b9,True,115.0,4.0,1.0,39.0,25.0,6.0,9886809.0
Europe,United Kingdom,https://secure.lloydsbank.co.uk,6a5bb45df15abd91c6dda4d6,True,6.0,1.0,0.0,2.0,0.0,0.0,908263.0
Europe,United Kingdom,https://www.mirror.co.uk,6a5bb45d3f3a445f192268c8,True,149.0,1.0,18.0,56.0,30.0,18.0,11232006.0
Europe,United Kingdom,https://visas-immigration.service.gov.uk,6a5bb45fd9b0213070691a27,True,13.0,2.0,2.0,5.0,2.0,0.0,651489.0
Europe,United Kingdom,https://tfl.gov.uk,6a5bb460fb9de24ee6a8cc36,True,47.0,4.0,7.0,19.0,11.0,4.0,6164293.0
Europe,United Kingdom,https://find-and-update.company-information.service.gov.uk,6a5bb46058116a506047f77f,True,32.0,1.0,4.0,22.0,3.0,2.0,1065631.0
Europe,United Kingdom,https://www.therange.co.uk,6a5bb460951fe07e5826f333,True,7.0,4.0,0.0,2.0,0.0,0.0,413620.0
Europe,United Kingdom,https://www.vivastreet.co.uk,6a5bb46140a13aeac058d6d1,True,51.0,2.0,8.0,18.0,12.0,0.0,3636493.0
Europe,United Kingdom,https://www.next.co.uk,6a5bb4610e531a4f79a916a2,True,2.0,2.0,0.0,0.0,0.0,0.0,8638.0
Europe,United Kingdom,https://www.tui.co.uk,6a5bb4628ef503bead5c5ff7,True,2.0,1.0,0.0,0.0,1.0,0.0,1521.0
Europe,United Kingdom,https://www.johnpyeauctions.co.uk,6a5bb4620f12147e8c2a01f8,True,7.0,4.0,0.0,2.0,0.0,0.0,417224.0
Europe,United Kingdom,https://www.very.co.uk,6a5bb463d4e9ad277c17cd49,True,5.0,4.0,0.0,0.0,1.0,0.0,13688.0
Europe,United Kingdom,https://www.vinted.co.uk,6a5bb463fd7cd34eec030633,True,141.0,1.0,6.0,69.0,32.0,3.0,11312117.0
Europe,United Kingdom,https://www.ancestry.co.uk,6a5bb463dcca2f7de5b52ca8,True,7.0,2.0,0.0,2.0,0.0,0.0,1128292.0
Europe,United Kingdom,https://c.newsnow.co.uk,6a5bb463b7cafea7db54a2f6,True,14.0,1.0,3.0,4.0,4.0,2.0,779365.0
Europe,United Kingdom,https://www.express.co.uk,6a5bb464cf2a0d4bc6095b93,True,110.0,1.0,6.0,51.0,31.0,1.0,8125864.0
Europe,United Kingdom,https://www.currys.co.uk,6a5bb464385ae4722b671098,True,10.0,2.0,1.0,2.0,2.0,0.0,91919.0
Europe,United Kingdom,https://sellercentral.amazon.co.uk,6a5bb464d8ec0d268c6c7048,True,83.0,2.0,3.0,13.0,38.0,10.0,3998006.0
Europe,United Kingdom,https://www.realtimetrains.co.uk,6a5bb46480e17abc02a2b948,True,56.0,3.0,2.0,17.0,10.0,2.0,6156776.0
Europe,United Kingdom,https://www.tax.service.gov.uk,6a5bb464a2a360a864d8979a,True,35.0,2.0,2.0,5.0,24.0,0.0,2780912.0
Europe,United Kingdom,https://www.roman.co.uk,6a5bb46449eb97292dfadb06,True,64.0,3.0,7.0,16.0,20.0,2.0,11522462.0
Europe,United Kingdom,https://www.thesun.co.uk,6a5bb4649ecc9eedfbc3c659,True,9.0,5.0,1.0,2.0,0.0,0.0,196836.0
Europe,United Kingdom,https://www.nhs.uk,6a5bb46765b78c057d1971f1,True,13.0,2.0,1.0,4.0,2.0,0.0,1060713.0
Europe,United Kingdom,https://www.tripadvisor.co.uk,6a5bb46758116a506047f7a2,True,4.0,2.0,0.0,1.0,1.0,0.0,30371.0
Europe,United Kingdom,https://www.flashscore.co.uk,6a5bb469af34422a766ff64a,True,202.0,9.0,38.0,48.0,80.0,3.0,11086808.0
Europe,United Kingdom,https://www.zoopla.co.uk,6a5bb46bf679f762d86b6883,True,7.0,4.0,0.0,2.0,0.0,0.0,412562.0
Europe,United Kingdom,https://universe.dpdgroup.co.uk,6a5bb46ba82cfc64ac586fa6,True,3.0,2.0,0.0,0.0,0.0,0.0,0.0
Europe,United Kingdom,https://funeral-notices.co.uk,6a5bb46d7ccf15065d63c085,True,96.0,3.0,5.0,15.0,50.0,0.0,12479159.0
Europe,United Kingdom,https://www.access.service.gov.uk,6a5bb46d3bc3ac3ced292515,True,7.0,1.0,2.0,0.0,2.0,2.0,264486.0
Europe,United Kingdom,https://vehicletax.service.gov.uk,6a5bb46d61bf895fc78772b6,True,14.0,2.0,3.0,7.0,2.0,0.0,974097.0
Europe,United Kingdom,https://www.shein.co.uk,6a5bb46dd9b0213070691a37,True,412.0,5.0,3.0,172.0,60.0,3.0,10096899.0
Europe,United Kingdom,https://www.openrent.co.uk,6a5bb46ef8f3bda2d550e1df,True,48.0,2.0,4.0,6.0,31.0,0.0,2134900.0
Europe,United Kingdom,https://www.bmstores.co.uk,6a5bb46ed4e9ad277c17cd51,True,2.0,1.0,0.0,0.0,1.0,0.0,6349.0
Europe,United Kingdom,https://www.walesonline.co.uk,6a5bb46ef15abd91c6dda4df,True,145.0,1.0,19.0,52.0,28.0,19.0,10555026.0
Europe,United Kingdom,https://www.manchestereveningnews.co.uk,6a5bb46e0e531a4f79a916a7,True,149.0,1.0,19.0,52.0,29.0,19.0,10897631.0
Europe,United Kingdom,https://www.airbnb.co.uk,6a5bb46e1b39448c728b6663,True,121.0,3.0,1.0,80.0,10.0,1.0,10125858.0
Europe,United Kingdom,https://www.matalan.co.uk,6a5bb46edcca2f7de5b52cb2,True,230.0,17.0,7.0,80.0,80.0,2.0,9928358.0
Europe,United Kingdom,https://tuclothing.sainsburys.co.uk,6a5bb46e385ae4722b6710a5,True,2.0,2.0,0.0,0.0,0.0,0.0,781.0
Europe,United Kingdom,https://www.wickes.co.uk,6a5bb470c36572ffc3a6adf6,True,174.0,14.0,6.0,54.0,73.0,1.0,8338125.0
Europe,United Kingdom,https://secure.halifax-online.co.uk,6a5bb4704ec624deaa3b6ae5,True,3.0,3.0,0.0,0.0,0.0,0.0,1665813.0
Europe,United Kingdom,https://www.just-eat.co.uk,6a5bb4709f3283959e0dcceb,True,5.0,2.0,1.0,0.0,2.0,0.0,37081.0
Europe,United Kingdom,https://m.jdsports.co.uk,6a5bb4700f12147e8c2a0202,True,166.0,6.0,20.0,62.0,48.0,7.0,9067872.0
Europe,United Kingdom,https://www.wayfair.co.uk,6a5bb47280e17abc02a2b983,True,12.0,3.0,1.0,3.0,2.0,1.0,1087407.0
Europe,United Kingdom,https://www.freeads.co.uk,6a5bb473caf573d009ddc20a,True,8.0,4.0,0.0,2.0,0.0,0.0,416879.0
Europe,United Kingdom,https://www.lse.co.uk,6a5bb4729ecc9eedfbc3c665,True,7.0,4.0,0.0,2.0,0.0,0.0,406372.0
Europe,United Kingdom,https://www.yodel.co.uk,6a5bb47165b78c057d197201,True,27.0,1.0,4.0,13.0,4.0,4.0,3077054.0
Europe,United Kingdom,https://ee.co.uk,6a5bb471b7cafea7db54a307,True,106.0,3.0,7.0,32.0,42.0,4.0,14147710.0
Europe,United Kingdom,https://www.sainsburys.co.uk,6a5bb4730cd83faa7fee932e,True,2.0,2.0,0.0,0.0,0.0,0.0,767.0
Europe,United Kingdom,https://www.coral.co.uk,6a5bb47340a13aeac058d707,True,651.0,2.0,19.0,388.0,100.0,4.0,30891124.0
Europe,United Kingdom,https://retail.santander.co.uk,6a5bb473a82cfc64ac586fac,True,89.0,7.0,3.0,45.0,9.0,0.0,7471679.0
Europe,United Kingdom,https://www.liverpoolecho.co.uk,6a5bb473a2a360a864d897c0,True,148.0,1.0,19.0,52.0,31.0,19.0,10766782.0
Europe,United Kingdom,https://mangabuddy1.co.uk,6a5bb475d4e9ad277c17cd56,True,16.0,2.0,1.0,4.0,5.0,0.0,2909212.0
Europe,United Kingdom,https://faroutmagazine.co.uk,6a5bb4753f3a445f19226960,True,6.0,2.0,0.0,2.0,1.0,0.0,417069.0
Europe,United Kingdom,https://online.hl.co.uk,6a5bb475951fe07e5826f33d,True,66.0,5.0,4.0,19.0,24.0,6.0,6339654.0
Europe,United Kingdom,https://m.spareroom.co.uk,6a5bb476846d3fb85090932f,True,103.0,1.0,6.0,64.0,21.0,3.0,4033327.0
Europe,United Kingdom,https://49s.co.uk,6a5bb4763bc3ac3ced29251f,True,164.0,7.0,2.0,67.0,53.0,3.0,9564767.0
Europe,United Kingdom,https://x.javhd.co.uk,6a5bb476385ae4722b6710aa,True,54.0,1.0,1.0,5.0,45.0,0.0,4009860.0
Europe,United Kingdom,https://www.onthebeach.co.uk,6a5bb4789f3283959e0dccf3,True,8.0,2.0,0.0,2.0,1.0,0.0,52978.0
Europe,United Kingdom,https://www.standard.co.uk,6a5bb4788ef503bead5c5ffc,True,142.0,3.0,1.0,26.0,92.0,7.0,5382521.0
Europe,United Kingdom,https://www.newsnow.co.uk,6a5bb479fd7cd34eec0306c3,True,118.0,12.0,7.0,22.0,51.0,4.0,7859753.0
Europe,United Kingdom,https://www.decathlon.co.uk,6a5bb479f679f762d86b688d,True,7.0,2.0,0.0,2.0,2.0,0.0,405354.0
Europe,United Kingdom,https://casebook.citizensadvice.org.uk,6a5bb47a61bf895fc78772c7,True,2.0,2.0,0.0,0.0,0.0,0.0,1972.0
Europe,United Kingdom,https://metro.co.uk,6a5bb47ad8ec0d268c6c709e,True,281.0,6.0,2.0,29.0,230.0,2.0,14416332.0
Europe,United Kingdom,https://m.shein.co.uk,6a5bb47bcaf573d009ddc215,True,521.0,4.0,2.0,282.0,83.0,1.0,25352347.0
Europe,United Kingdom,https://www.jobsatamazon.co.uk,6a5bb47b0cd83faa7fee9333,True,2.0,2.0,0.0,0.0,0.0,0.0,1838.0
Europe,United Kingdom,https://www.tntsports.co.uk,6a5bb47b49543153c3531ad7,True,187.0,3.0,3.0,52.0,98.0,7.0,16284361.0
Europe,United Kingdom,https://www.jobs.nhs.uk,6a5bb47bf8f3bda2d550e212,True,2.0,2.0,0.0,0.0,0.0,0.0,1838.0
Europe,United Kingdom,https://xbato.co.uk,6a5bb47b4ec624deaa3b6aeb,True,47.0,3.0,3.0,16.0,8.0,1.0,8520188.0
Europe,United Kingdom,https://signin.account.gov.uk,6a5bb47ecf2a0d4bc6095c04,True,12.0,1.0,1.0,6.0,2.0,2.0,557187.0
Europe,United Kingdom,https://www.bullionbypost.co.uk,6a5bb47e65b78c057d19721f,True,7.0,2.0,0.0,2.0,1.0,0.0,404319.0
Europe,United Kingdom,https://www.hulldailymail.co.uk,6a5bb482385ae4722b6710e3,True,139.0,1.0,19.0,52.0,23.0,18.0,10283351.0
Europe,United Kingdom,https://www.freedating.co.uk,6a5bb480d4e9ad277c17cd69,True,29.0,1.0,1.0,2.0,17.0,0.0,903599.0
Europe,United Kingdom,https://edikted.co.uk,6a5bb48280e17abc02a2b992,True,740.0,4.0,71.0,196.0,410.0,9.0,23472484.0
Europe,United Kingdom,https://signin.ebay.co.uk,6a5bb48761bf895fc78772cc,True,34.0,4.0,2.0,16.0,4.0,0.0,1902691.0
Europe,United Kingdom,https://www.pets4homes.co.uk,6a5bb497f8f3bda2d550e217,True,123.0,2.0,9.0,84.0,8.0,4.0,11323366.0
Europe,United Kingdom,https://www.ticketmaster.co.uk,6a5bb4830f12147e8c2a02ab,True,37.0,1.0,4.0,21.0,4.0,0.0,8438801.0
Europe,United Kingdom,https://www.findpensioncontacts.service.gov.uk,6a5bb4833f3a445f19226969,True,30.0,1.0,2.0,23.0,2.0,2.0,541547.0
Europe,United Kingdom,https://www.o2.co.uk,6a5bb48e0cd83faa7fee9338,True,2.0,2.0,0.0,0.0,0.0,0.0,178.0
Europe,United Kingdom,https://www.twtd.co.uk,6a5bb48e9ecc9eedfbc3c66f,True,85.0,2.0,2.0,31.0,29.0,0.0,5786153.0
Europe,United Kingdom,https://www.adidas.co.uk,6a5bb48e846d3fb850909399,True,12.0,1.0,1.0,6.0,1.0,3.0,677598.0
Europe,United Kingdom,https://www.notino.co.uk,6a5bb492951fe07e5826f382,True,6.0,2.0,0.0,2.0,1.0,0.0,417249.0
Europe,United Kingdom,https://www.cv-library.co.uk,6a5bb49749eb97292dfadb49,True,122.0,31.0,11.0,43.0,11.0,3.0,11877119.0
Europe,United Kingdom,https://www.review-b.account.gov.uk,6a5bb495fb9de24ee6a8cc68,True,14.0,1.0,4.0,5.0,2.0,2.0,775055.0
Europe,United Kingdom,https://putlocker.uk,6a5bb49365b78c057d197229,True,8.0,1.0,1.0,2.0,1.0,0.0,607010.0
Europe,United Kingdom,https://www.swindonadvertiser.co.uk,6a5bb495a82cfc64ac587008,True,153.0,7.0,6.0,52.0,55.0,7.0,7025920.0
Europe,United Kingdom,https://yukongold3.gameassists.co.uk,6a5bb4954ec624deaa3b6b1d,True,6.0,2.0,0.0,1.0,0.0,0.0,168088.0
Europe,United Kingdom,https://www.sportsbikeshop.co.uk,6a5bb496f679f762d86b6897,True,89.0,26.0,0.0,14.0,42.0,0.0,3398570.0
Europe,United Kingdom,https://myaccount.postcodelottery.co.uk,6a5bb4977ccf15065d63c0e8,True,41.0,2.0,1.0,17.0,6.0,3.0,7800261.0
Europe,United Kingdom,https://street.co.uk,6a5bb4970cd83faa7fee933d,True,189.0,14.0,7.0,68.0,66.0,5.0,11302488.0
Europe,United Kingdom,https://www.passport.service.gov.uk,6a5bb4979a849ce39dd5b4b5,True,2.0,2.0,0.0,0.0,0.0,0.0,78257.0
Europe,United Kingdom,https://www.britishnewspaperarchive.co.uk,6a5bb4979f3283959e0dccfe,True,8.0,3.0,0.0,4.0,0.0,0.0,2432763.0
Europe,United Kingdom,https://www.classicfootballshirts.co.uk,6a5bb497846d3fb8509093a8,True,8.0,2.0,1.0,1.0,2.0,0.0,823368.0
Europe,Italy,https://www.gazzetta.it,6a5bb49758116a506047f7a9,True,169.0,12.0,3.0,63.0,65.0,2.0,14869347.0
Europe,Italy,https://www.repubblica.it,6a5bb497f15abd91c6dda573,True,77.0,9.0,4.0,29.0,20.0,4.0,7273261.0
Europe,Italy,https://www.ilmeteo.it,6a5bb498c36572ffc3a6aea7,True,125.0,13.0,2.0,30.0,69.0,3.0,5879682.0
Europe,Italy,https://posteid.poste.it,6a5bb498b7cafea7db54a374,True,104.0,4.0,20.0,42.0,30.0,4.0,2930971.0
Europe,Italy,https://www.ilfattoquotidiano.it,6a5bb4988ef503bead5c608d,True,238.0,4.0,2.0,23.0,199.0,0.0,8789413.0
Europe,Italy,https://www.ebay.it,6a5bb4990e531a4f79a9173f,True,493.0,3.0,2.0,32.0,80.0,2.0,18610465.0
Europe,Italy,https://www.corriere.it,6a5bb49a1b39448c728b66df,True,269.0,13.0,4.0,95.0,99.0,2.0,16669233.0
Europe,Italy,https://www.diretta.it,6a5bb49ba2a360a864d89857,True,220.0,8.0,38.0,48.0,102.0,2.0,11319719.0
Europe,Italy,https://www.idealista.it,6a5bb49bd9b0213070691bd6,True,4.0,2.0,0.0,1.0,1.0,0.0,20072.0
Europe,Italy,https://serviziweb2.inps.it,6a5bb49bcf2a0d4bc6095c13,True,54.0,3.0,6.0,18.0,13.0,6.0,8669657.0
Europe,Italy,https://www.ansa.it,6a5bb4e90f12147e8c2a03c5,True,131.0,4.0,5.0,45.0,57.0,5.0,12230219.0
Europe,Italy,https://www.ilmattino.it,6a5bb49f3b31af06c55b9050,True,363.0,5.0,20.0,65.0,227.0,2.0,23832190.0
Europe,Italy,https://www.ilportaledellautomobilista.it,6a5bb49f9a849ce39dd5b4ba,True,84.0,9.0,6.0,7.0,54.0,0.0,2758494.0
Europe,Italy,https://www.leggo.it,6a5bb49f3f3a445f1922698a,True,209.0,3.0,6.0,44.0,122.0,2.0,13950942.0
Europe,Italy,https://www.autoscout24.it,6a5bb4a0fb9de24ee6a8cc79,True,92.0,3.0,2.0,27.0,46.0,0.0,4397353.0
Europe,Italy,https://www.tgcom24.mediaset.it,6a5bb4a0846d3fb8509093b3,True,100.0,3.0,3.0,32.0,32.0,6.0,8059949.0
Europe,Italy,https://www.rainews.it,6a465af1eb152e6e417c0afe,True,77.0,4.0,6.0,26.0,18.0,7.0,12076159.0
Europe,Italy,https://www.lastampa.it,6a5bb4a0d4e9ad277c17cd89,True,94.0,6.0,3.0,35.0,35.0,4.0,8295532.0
Europe,Italy,https://m.nirvam.it,6a5bb4a10f12147e8c2a02d3,True,25.0,2.0,1.0,6.0,8.0,0.0,2874192.0
Europe,Italy,https://ippica.snai.it,6a5bb4a165b78c057d197234,True,12.0,2.0,2.0,4.0,1.0,1.0,2375707.0
Europe,Italy,https://www.borsaitaliana.it,6a5bb4a1dcca2f7de5b52d9b,True,147.0,14.0,13.0,65.0,38.0,2.0,7079481.0
Europe,Italy,https://www.zalando.it,6a5b8cb586506d6f7b2b4e12,True,52.0,8.0,4.0,28.0,4.0,0.0,4675932.0
Europe,Italy,https://www.lidl.it,6a5bb4a23bc3ac3ced2925c6,True,156.0,1.0,26.0,42.0,67.0,6.0,13361327.0
Europe,Italy,https://iampe.agenziaentrate.gov.it,6a5bb4a2f679f762d86b68f3,True,15.0,2.0,2.0,3.0,0.0,7.0,1378772.0
Europe,Italy,https://www.poste.it,6a5bb4a340a13aeac058d995,True,114.0,5.0,8.0,29.0,64.0,0.0,6867450.0
Europe,Italy,https://www.inps.it,6a5bb4a5d8ec0d268c6c71ba,True,64.0,1.0,5.0,17.0,24.0,9.0,8937830.0
Europe,Italy,https://ricette.giallozafferano.it,6a5bb4a461bf895fc78772f1,True,81.0,6.0,7.0,26.0,32.0,1.0,7043433.0
Europe,Italy,https://nuvola.madisoft.it,6a5bb4a59f3283959e0dcd09,True,12.0,3.0,1.0,4.0,1.0,0.0,2612571.0
Europe,Italy,https://www.tim.it,6a5bb4f30cd83faa7fee9451,True,176.0,5.0,9.0,62.0,62.0,9.0,15777909.0
Europe,Italy,https://www.portaleargo.it,6a5bb4a7f8f3bda2d550e295,True,83.0,1.0,12.0,4.0,62.0,3.0,1699036.0
Europe,Italy,https://www.orizzontescuola.it,6a5bb4aaaf34422a766ff717,True,100.0,1.0,9.0,13.0,46.0,1.0,4773598.0
Europe,Italy,https://login.libero.it,6a5bb4aacf2a0d4bc6095c4c,True,43.0,4.0,2.0,25.0,8.0,0.0,4897598.0
Europe,Italy,https://www.ilmessaggero.it,6a5bb4aa0f12147e8c2a02ef,True,158.0,4.0,10.0,60.0,47.0,1.0,11506727.0
Europe,Italy,https://www.ilgiornale.it,6a5ba0e8050152fd9ad41421,True,178.0,8.0,4.0,28.0,98.0,8.0,9760842.0
Europe,Italy,https://www.giroditalia.it,6a5bb4aa9ecc9eedfbc3c6c7,True,190.0,13.0,6.0,82.0,52.0,5.0,41811828.0
Europe,Italy,https://www.sportmediaset.mediaset.it,6a5bb4aa951fe07e5826f38b,True,216.0,8.0,3.0,70.0,61.0,5.0,18162711.0
Europe,Italy,https://www.agenziaentrate.gov.it,6a5bb4ad9a849ce39dd5b511,True,84.0,1.0,13.0,50.0,12.0,5.0,10253696.0
Europe,Italy,https://www.vinted.it,6a5bb4aef679f762d86b6905,True,140.0,1.0,6.0,68.0,32.0,3.0,10621905.0
Europe,Italy,https://www.vanityfair.it,6a5bb4ad9f3283959e0dcd18,True,99.0,2.0,3.0,37.0,34.0,6.0,18142177.0
Europe,Italy,https://www.raiplay.it,6a464dd01c03bf5dac0140b1,True,271.0,3.0,11.0,49.0,186.0,1.0,16803270.0
Europe,Italy,https://idserver.servizicie.interno.gov.it,6a5bb4b2f15abd91c6dda5c3,True,14.0,2.0,3.0,1.0,5.0,2.0,600341.0
Europe,Italy,https://sister3.agenziaentrate.gov.it,6a5bb4b7385ae4722b671171,True,21.0,5.0,2.0,6.0,1.0,0.0,4219328.0
Europe,Italy,https://questure.poliziadistato.it,6a5bb4b0dcca2f7de5b52e31,True,35.0,2.0,9.0,10.0,12.0,1.0,1085680.0
Europe,Italy,https://tg24.sky.it,6a5bb4b149543153c3531b95,True,127.0,2.0,4.0,63.0,25.0,2.0,6405087.0
Europe,Italy,https://www.ilrestodelcarlino.it,6a5bb4b1f8f3bda2d550e2eb,True,223.0,17.0,6.0,68.0,48.0,11.0,13864021.0
Europe,Italy,https://sport.sky.it,6a5bb4b1caf573d009ddc421,True,129.0,2.0,6.0,58.0,26.0,2.0,8427477.0
Europe,Italy,https://www.iliad.it,6a5bb4b780e17abc02a2bc79,True,96.0,1.0,11.0,12.0,64.0,0.0,16204342.0
Europe,Italy,https://www.my-personaltrainer.it,6a5bb4b265b78c057d197243,True,178.0,9.0,17.0,34.0,96.0,10.0,54766307.0
Europe,Italy,https://blog.giallozafferano.it,6a5bb4b50cd83faa7fee93fd,True,31.0,2.0,4.0,8.0,10.0,1.0,2074062.0
Europe,Italy,https://www.vogue.it,6a5bb4b6fb9de24ee6a8ccd8,True,74.0,2.0,0.0,33.0,28.0,0.0,15043447.0
Europe,Italy,https://alloggiatiweb.poliziadistato.it,6a5bb4b6c36572ffc3a6af2a,True,33.0,2.0,7.0,14.0,7.0,2.0,2195943.0
Europe,Italy,https://www.libero.it,6a5bb4b758116a506047f855,True,204.0,2.0,1.0,23.0,173.0,1.0,6620711.0
Europe,Italy,https://m.calcionapoli24.it,6a5bb4b73f3a445f19226a5e,True,102.0,3.0,4.0,14.0,62.0,3.0,4666238.0
Europe,Italy,https://www.superenalotto.it,6a467bc2692af4492672aec3,True,105.0,3.0,6.0,14.0,61.0,5.0,5622625.0
Europe,Italy,https://www.thomann.it,6a5bb4b9cf2a0d4bc6095c7a,True,71.0,1.0,4.0,4.0,53.0,4.0,6290286.0
Europe,Italy,https://www.fascicolosanitario.regione.lombardia.it,6a5bb4b9d8ec0d268c6c71fd,True,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,Italy,https://mail.tiscali.it,6a5bb4bb61bf895fc7877345,True,86.0,3.0,19.0,44.0,9.0,2.0,4356250.0
Europe,Italy,https://www.solitalian.it,6a5bb4bda82cfc64ac5870a4,True,33.0,3.0,2.0,10.0,9.0,1.0,3779817.0
Europe,Italy,https://www.ilgazzettino.it,6a5bb4bedcca2f7de5b52e57,True,277.0,3.0,23.0,50.0,168.0,4.0,14440402.0
Europe,Italy,https://www.milanofinanza.it,6a5bb4bff15abd91c6dda5d4,True,117.0,5.0,7.0,39.0,29.0,6.0,8898767.0
Europe,Italy,https://www.fantacalcio.it,6a5bb4c98ef503bead5c617e,True,122.0,2.0,11.0,28.0,62.0,1.0,7729774.0
Europe,Italy,https://www.wittytv.it,6a5bb4c9af34422a766ff77e,True,226.0,12.0,22.0,53.0,125.0,6.0,38318710.0
Europe,Italy,https://www.miodottore.it,6a5bb4c0385ae4722b671189,True,100.0,2.0,14.0,52.0,16.0,0.0,7888441.0
Europe,Italy,https://www.cartaidentita.interno.gov.it,6a5bb4c0d4e9ad277c17cdea,True,124.0,5.0,44.0,38.0,30.0,6.0,9072104.0
Europe,Italy,https://www.ilpost.it,6a5bb4c93bc3ac3ced292665,True,152.0,5.0,5.0,40.0,89.0,2.0,45844928.0
Europe,Italy,https://www.milanotoday.it,6a5bb4c93f3a445f19226ac7,True,65.0,4.0,0.0,21.0,17.0,12.0,10149385.0
Europe,Italy,https://www.redcare.it,6a5bb4c9d8ec0d268c6c7203,True,159.0,6.0,9.0,63.0,32.0,9.0,9328594.0
Europe,Italy,https://www.romatoday.it,6a5bb4c949eb97292dfadbc6,True,66.0,4.0,0.0,21.0,18.0,11.0,10120955.0
Europe,Italy,https://www.bonprix.it,6a5bb4ca9a849ce39dd5b568,True,73.0,7.0,5.0,31.0,18.0,1.0,2765440.0
Europe,Italy,https://healthy.thewom.it,6a5bb4ccc36572ffc3a6af4e,True,97.0,14.0,8.0,43.0,19.0,3.0,7193642.0
Europe,Italy,https://login.virgilio.it,6a5bb4cc0cd83faa7fee941f,True,43.0,4.0,2.0,25.0,8.0,0.0,4908492.0
Europe,Italy,https://webmail.aruba.it,6a5bb4d0846d3fb85090941a,True,40.0,4.0,2.0,19.0,9.0,2.0,12942774.0
Europe,Italy,https://www.giornalone.it,6a5bb4d0a2a360a864d89936,True,74.0,1.0,2.0,11.0,52.0,4.0,4296088.0
Europe,Italy,https://www.lafeltrinelli.it,6a5bb4d080e17abc02a2bcdc,True,210.0,1.0,7.0,41.0,98.0,4.0,10409019.0
Europe,Italy,https://id.lepida.it,6a5bb4d2f679f762d86b6994,True,92.0,1.0,52.0,18.0,16.0,4.0,3510579.0
Europe,Italy,https://www.virgilio.it,6a5bb4d19f3283959e0dcd7e,True,203.0,2.0,1.0,23.0,172.0,1.0,6608882.0
Europe,Italy,https://www.brocardi.it,6a5bb4d258116a506047f924,True,116.0,5.0,6.0,34.0,40.0,0.0,8733810.0
Europe,Italy,https://sellercentral.amazon.it,6a5bb4d340a13aeac058da0a,True,78.0,2.0,3.0,14.0,33.0,10.0,4040438.0
Europe,Italy,https://www.alvolante.it,6a5bb4d361bf895fc787739e,True,159.0,3.0,7.0,29.0,99.0,5.0,7767006.0
Europe,Italy,https://www.wired.it,6a5bb4d50e531a4f79a9192f,True,80.0,2.0,0.0,33.0,28.0,0.0,17087716.0
Europe,Italy,https://travel.thewom.it,6a5bb4d6a82cfc64ac5870c8,True,106.0,5.0,7.0,39.0,41.0,4.0,19990881.0
Europe,Italy,https://www.tombola.it,6a5bb4da0f12147e8c2a0390,True,50.0,2.0,6.0,10.0,21.0,4.0,3680213.0
Europe,Italy,https://www.huffingtonpost.it,6a5bb4d5caf573d009ddc4a5,True,73.0,8.0,2.0,31.0,21.0,4.0,7546816.0
Europe,Italy,https://www.transfermarkt.it,6a5bb4d6cf2a0d4bc6095cc4,True,173.0,5.0,14.0,26.0,108.0,0.0,6899924.0
Europe,Italy,https://www.geopop.it,6a5bb4d6b7cafea7db54a49b,True,80.0,8.0,1.0,21.0,15.0,4.0,4981596.0
Europe,Italy,https://loginspid.aruba.it,6a5bb4dbf15abd91c6dda64c,True,39.0,1.0,10.0,17.0,6.0,3.0,1349231.0
Europe,Italy,https://telematici.agenziaentrate.gov.it,6a5bb4e77ccf15065d63c114,True,20.0,4.0,2.0,6.0,1.0,0.0,4219559.0
Europe,Italy,https://m.milannews.it,6a5bb4dd8ef503bead5c61fb,True,429.0,20.0,2.0,62.0,114.0,0.0,12782718.0
Europe,Italy,https://www.corrieredellosport.it,6a5bb4ddd4e9ad277c17ce69,True,195.0,17.0,23.0,95.0,23.0,8.0,10365241.0
Europe,Italy,https://www.studenti.it,6a5bb4dd385ae4722b6711f0,True,123.0,6.0,2.0,29.0,71.0,0.0,11516006.0
